# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
18559,848.966719,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04992468282580376, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00801495648920536, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.00269152969121933, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0348643958568573, 0.04992468282580376, -0.00801495648920536, -0.00269152969121933, -0.0348643958568573, 1.000000238418579]
18560,848.968646,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049830492585897446, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00795821100473404, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.00281633366830647, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.034751780331134796, 0.049830492585897446, -0.00795821100473404, -0.00281633366830647, -0.034751780331134796, 1.0000001192092896]
18561,848.970888,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049843184649944305, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00889530312269926, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0016518151387572289, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0375104695558548, 0.049843184649944305, -0.00889530312269926, -0.0016518151387572289, -0.0375104695558548, 1.0000001192092896]
18562,848.973270,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04980355501174927, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00982307456433773, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0005082269199192524, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.04010295122861862, 0.04980355501174927, -0.00982307456433773, -0.0005082269199192524, -0.04010295122861862, 1.0000001192092896]
18563,848.975808,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04973757266998291, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009685982950031757, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0007430200930684805, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.039752453565597534, 0.04973757266998291, -0.009685982950031757, -0.0007430200930684805, -0.039752453565597534, 0.9999999403953552]
18564,848.978401,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049789562821388245, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00956842303276062, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0009175923187285662, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.039345353841781616, 0.049789562821388245, -0.00956842303276062, -0.0009175923187285662, -0.039345353841781616, 0.9999997615814209]
18565,848.984955,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04974783957004547, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009442515671253204, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.001124371076002717, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0390196219086647, 0.04974783957004547, -0.009442515671253204, -0.001124371076002717, -0.0390196219086647, 0.9999998211860657]
18566,848.987693,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049596238881349564, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009293383918702602, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0013459946494549513, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.038741037249565125, 0.049596238881349564, -0.009293383918702602, -0.0013459946494549513, -0.038741037249565125, 0.9999998807907104]
18567,848.991373,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049558453261852264, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009179801680147648, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0015338838566094637, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03844696283340454, 0.049558453261852264, -0.009179801680147648, -0.0015338838566094637, -0.03844696283340454, 1.000000238418579]
18568,848.995920,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0496373288333416, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009083121083676815, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.001653013750910759, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03807882219552994, 0.0496373288333416, -0.009083121083676815, -0.001653013750910759, -0.03807882219552994, 1.0]
18569,848.997937,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0495816171169281, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008974218741059303, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018183563370257616, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03780214488506317, 0.0495816171169281, -0.008974218741059303, -0.0018183563370257616, -0.03780214488506317, 1.000000238418579]
18570,849.000156,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04953894019126892, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008870935067534447, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.001971447141841054, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0375312902033329, 0.04953894019126892, -0.008870935067534447, -0.001971447141841054, -0.0375312902033329, 0.9999997615814209]
18571,849.002661,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049441177397966385, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00877145305275917, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.002149041276425123, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.037319764494895935, 0.049441177397966385, -0.00877145305275917, -0.002149041276425123, -0.037319764494895935, 0.9999998807907104]
18572,849.005104,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049418333917856216, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008677653968334198, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.002292471705004573, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03708565607666969, 0.049418333917856216, -0.008677653968334198, -0.002292471705004573, -0.03708565607666969, 1.000000238418579]
18573,849.007442,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049340780824422836, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00858910009264946, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0024488824419677258, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03688666224479675, 0.049340780824422836, -0.00858910009264946, -0.0024488824419677258, -0.03688666224479675, 1.0000001192092896]
18574,849.013787,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049286771565675735, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008506912738084793, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0025904488284140825, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03668616712093353, 0.049286771565675735, -0.008506912738084793, -0.0025904488284140825, -0.03668616712093353, 1.000000238418579]
18575,849.016716,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04922910034656525, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008427144028246403, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0027271066792309284, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03650340810418129, 0.04922910034656525, -0.008427144028246403, -0.0027271066792309284, -0.03650340810418129, 1.0]
18576,849.020313,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049294669181108475, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008358657360076904, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.002781640039756894, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03621581569314003, 0.049294669181108475, -0.008358657360076904, -0.002781640039756894, -0.03621581569314003, 1.0000001192092896]
18577,849.024586,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049233004450798035, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008288467302918434, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0029066381976008415, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.036046285182237625, 0.049233004450798035, -0.008288467302918434, -0.0029066381976008415, -0.036046285182237625, 0.9999998807907104]
18578,849.027566,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04928671568632126, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009242163971066475, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0017805562820285559, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.038693808019161224, 0.04928671568632126, -0.009242163971066475, -0.0017805562820285559, -0.038693808019161224, 1.0000001192092896]
18579,849.029820,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04920600727200508, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009106872603297234, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0019421414472162724, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03838992491364479, 0.04920600727200508, -0.009106872603297234, -0.0019421414472162724, -0.03838992491364479, 1.0]
18580,849.032244,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04945538938045502, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008981922641396523, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018874569796025753, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.037889279425144196, 0.04945538938045502, -0.008981922641396523, -0.0018874569796025753, -0.037889279425144196, 1.000000238418579]
18581,849.034644,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0496940091252327, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008853765204548836, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018197307363152504, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03739383816719055, 0.0496940091252327, -0.008853765204548836, -0.0018197307363152504, -0.03739383816719055, 1.0]
18582,849.037025,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049993306398391724, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008707107976078987, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0017043547704815865, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03685253858566284, 0.049993306398391724, -0.008707107976078987, -0.0017043547704815865, -0.03685253858566284, 1.0000001192092896]
18583,849.040380,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0499858595430851, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008624991402029991, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018549168016761541, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0366184376180172, 0.0499858595430851, -0.008624991402029991, -0.0018549168016761541, -0.0366184376180172, 1.0]
18584,849.046448,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04988759011030197, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008542632684111595, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0020285616628825665, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03643886372447014, 0.04988759011030197, -0.008542632684111595, -0.0020285616628825665, -0.03643886372447014, 0.9999999403953552]
18585,849.049617,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04980582743883133, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008455859497189522, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0021759560331702232, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0362408384680748, 0.04980582743883133, -0.008455859497189522, -0.0021759560331702232, -0.0362408384680748, 1.0]
18586,849.053128,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04973926395177841, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00838703103363514, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0023284987546503544, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03606906160712242, 0.04973926395177841, -0.00838703103363514, -0.0023284987546503544, -0.03606906160712242, 1.0000001192092896]
18587,849.057240,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04981531947851181, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008327141404151917, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0023924752604216337, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03579306975007057, 0.04981531947851181, -0.008327141404151917, -0.0023924752604216337, -0.03579306975007057, 1.0]
18588,849.059231,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04970623180270195, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008253747597336769, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0025450685061514378, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03565705567598343, 0.04970623180270195, -0.008253747597336769, -0.0025450685061514378, -0.03565705567598343, 1.0]
18589,849.061535,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04993182420730591, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008150085806846619, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.002430165885016322, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03524589538574219, 0.04993182420730591, -0.008150085806846619, -0.002430165885016322, -0.03524589538574219, 0.9999998211860657]
18590,849.063967,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04986730217933655, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.0080968476831913, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0025615370832383633, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03510689735412598, 0.04986730217933655, -0.0080968476831913, -0.0025615370832383633, -0.03510689735412598, 1.0000001192092896]
18591,849.066575,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04990733414888382, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009065687656402588, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0014358467888087034, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03781481087207794, 0.04990733414888382, -0.009065687656402588, -0.0014358467888087034, -0.03781481087207794, 1.0000001192092896]
18592,849.069334,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04979664832353592, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00895547866821289, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0016402043402194977, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.037586867809295654, 0.04979664832353592, -0.00895547866821289, -0.0016402043402194977, -0.037586867809295654, 1.000000238418579]
18593,849.075904,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04988417029380798, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008870625868439674, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0017545600421726704, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.037261053919792175, 0.04988417029380798, -0.008870625868439674, -0.0017545600421726704, -0.037261053919792175, 0.9999996423721313]
18594,849.078582,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0497937873005867, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008764481171965599, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.001913597108796239, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03701788932085037, 0.0497937873005867, -0.008764481171965599, -0.001913597108796239, -0.03701788932085037, 1.0000003576278687]
18595,849.082666,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049750618636608124, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008672267198562622, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.002068029949441552, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03679804503917694, 0.049750618636608124, -0.008672267198562622, -0.002068029949441552, -0.03679804503917694, 1.0000001192092896]
18596,849.086925,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04964473843574524, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009581387974321842, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0009075542911887169, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03949113190174103, 0.04964473843574524, -0.009581387974321842, -0.0009075542911887169, -0.03949113190174103, 0.9999999403953552]
18597,849.088830,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04959544911980629, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.00945913977921009, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0011234169360250235, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.039168015122413635, 0.04959544911980629, -0.00945913977921009, -0.0011234169360250235, -0.039168015122413635, 1.000000238418579]
18598,849.091252,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04955611377954483, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009330902248620987, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0013070106506347656, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.038829803466796875, 0.04955611377954483, -0.009330902248620987, -0.0013070106506347656, -0.038829803466796875, 1.0000001192092896]
18599,849.093670,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04952410236001015, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009218377992510796, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0014981143176555634, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03853633254766464, 0.04952410236001015, -0.009218377992510796, -0.0014981143176555634, -0.03853633254766464, 1.0]
18600,849.096267,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04945582523941994, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009102912619709969, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0016837213188409805, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03825492411851883, 0.04945582523941994, -0.009102912619709969, -0.0016837213188409805, -0.03825492411851883, 0.9999998807907104]
18601,849.099073,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0494125597178936, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.008995980024337769, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018590600229799747, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03798910230398178, 0.0494125597178936, -0.008995980024337769, -0.0018590600229799747, -0.03798910230398178, 1.0000001192092896]
18602,849.107919,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04942614585161209, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.01003902219235897, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0008490842301398516, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.04054379463195801, 0.04942614585161209, -0.01003902219235897, -0.0008490842301398516, -0.04054379463195801, 1.0]
18603,849.111893,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.049498386681079865, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009901494719088078, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0010146389249712229, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.04009784758090973, 0.049498386681079865, -0.009901494719088078, -0.0010146389249712229, -0.04009784758090973, 1.0000001192092896]
18604,849.116189,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04947999492287636, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009761163964867592, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0012158523313701153, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.039735130965709686, 0.04947999492287636, -0.009761163964867592, -0.0012158523313701153, -0.039735130965709686, 0.9999997615814209]
18605,849.118110,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04940830171108246, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009622110053896904, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0014263852499425411, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0394170768558979, 0.04940830171108246, -0.009622110053896904, -0.0014263852499425411, -0.0394170768558979, 1.0000001192092896]
18606,849.120408,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.0494251623749733, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009493209421634674, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0015869182534515858, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.039060499519109726, 0.0494251623749733, -0.009493209421634674, -0.0015869182534515858, -0.039060499519109726, 1.0]
18607,849.122826,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04971326142549515, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009324885904788971, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0014987490139901638, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03847943991422653, 0.04971326142549515, -0.009324885904788971, -0.0014987490139901638, -0.03847943991422653, 0.9999998807907104]
18608,849.125399,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04967530816793442, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009212429635226727, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0016781631857156754, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.03819738328456879, 0.04967530816793442, -0.009212429635226727, -0.0016781631857156754, -0.03819738328456879, 1.0]
18609,849.127940,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.05457986891269684, -0.01260824128985405, 0.04958298057317734, -0.0014163688756525517, 0.9999998807907104, -0.012893158942461014, 0.010465797036886215, -0.009099415503442287, -0.05457986891269684, -0.012893158942461014, 1.0, -0.017723744735121727, -0.0018654391169548035, -0.01260824128985405, 0.010465797036886215, -0.017723744735121727, 1.0, -0.0379473939538002, 0.04958298057317734, -0.009099415503442287, -0.0018654391169548035, -0.0379473939538002, 1.0000001192092896]
