# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
15688,806.260604,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03279932588338852, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.0210306067019701, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008356503210961819, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05731864646077156, -0.03279932588338852, -0.0210306067019701, 0.008356503210961819, -0.05731864646077156, 1.0]
15689,806.262820,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03276188671588898, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020995862782001495, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008311184123158455, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057310063391923904, -0.03276188671588898, -0.020995862782001495, 0.008311184123158455, -0.057310063391923904, 1.0000001192092896]
15690,806.265341,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03268183767795563, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020982753485441208, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008258314803242683, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05729791894555092, -0.03268183767795563, -0.020982753485441208, 0.008258314803242683, -0.05729791894555092, 1.0000001192092896]
15691,806.267864,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03260095417499542, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.0209742933511734, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.00820394977927208, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05728427320718765, -0.03260095417499542, -0.0209742933511734, 0.00820394977927208, -0.05728427320718765, 1.0]
15692,806.270405,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.032607339322566986, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020922746509313583, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008166840299963951, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05729053542017937, -0.032607339322566986, -0.020922746509313583, 0.008166840299963951, -0.05729053542017937, 1.0]
15693,806.276944,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.033442579209804535, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02089831978082657, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009089823812246323, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05737052857875824, -0.033442579209804535, -0.02089831978082657, 0.009089823812246323, -0.05737052857875824, 1.000000238418579]
15694,806.279601,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03327234461903572, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020915724337100983, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008936753496527672, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057335034012794495, -0.03327234461903572, -0.020915724337100983, 0.008936753496527672, -0.057335034012794495, 1.0]
15695,806.283719,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.0330839604139328, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02099444344639778, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008733527734875679, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.0572933703660965, -0.0330839604139328, -0.02099444344639778, 0.008733527734875679, -0.0572933703660965, 1.0000001192092896]
15696,806.288109,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.0329127311706543, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02106035128235817, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008548346348106861, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05724914371967316, -0.0329127311706543, -0.02106035128235817, 0.008548346348106861, -0.05724914371967316, 0.9999998807907104]
15697,806.290044,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03281357139348984, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021049249917268753, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008473927155137062, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.0572391003370285, -0.03281357139348984, -0.021049249917268753, 0.008473927155137062, -0.0572391003370285, 1.0]
15698,806.292459,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03274986147880554, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021027419716119766, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008419960737228394, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05722913146018982, -0.03274986147880554, -0.021027419716119766, 0.008419960737228394, -0.05722913146018982, 1.0]
15699,806.294992,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03356991708278656, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020993735641241074, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009342416189610958, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057294026017189026, -0.03356991708278656, -0.020993735641241074, 0.009342416189610958, -0.057294026017189026, 0.9999998807907104]
15700,806.297554,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03344298526644707, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.020988505333662033, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009236800484359264, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05728822574019432, -0.03344298526644707, -0.020988505333662033, 0.009236800484359264, -0.05728822574019432, 1.0]
15701,806.300341,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03327626734972, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021000904962420464, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009072180837392807, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057258665561676025, -0.03327626734972, -0.021000904962420464, 0.009072180837392807, -0.057258665561676025, 1.0]
15702,806.306834,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03308497369289398, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02107551321387291, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008866497315466404, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057230688631534576, -0.03308497369289398, -0.02107551321387291, 0.008866497315466404, -0.057230688631534576, 1.0000001192092896]
15703,806.309594,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03302072733640671, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021045882254838943, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008799957111477852, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.0572269931435585, -0.03302072733640671, -0.021045882254838943, 0.008799957111477852, -0.0572269931435585, 0.9999998807907104]
15704,806.323463,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03294099494814873, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021024933084845543, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008730491623282433, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05722225829958916, -0.03294099494814873, -0.021024933084845543, 0.008730491623282433, -0.05722225829958916, 1.0]
15705,806.326106,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03275846317410469, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021108165383338928, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008524716831743717, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057202763855457306, -0.03275846317410469, -0.021108165383338928, 0.008524716831743717, -0.057202763855457306, 1.0]
15706,806.328691,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.033562421798706055, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021112751215696335, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009548816829919815, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057297233492136, -0.033562421798706055, -0.021112751215696335, 0.009548816829919815, -0.057297233492136, 0.9999998807907104]
15707,806.331353,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03342630714178085, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021103374660015106, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009420858696103096, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05729067698121071, -0.03342630714178085, -0.021103374660015106, 0.009420858696103096, -0.05729067698121071, 1.0000001192092896]
15708,806.337994,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.033352743834257126, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021070443093776703, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009327339008450508, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05728583782911301, -0.033352743834257126, -0.021070443093776703, 0.009327339008450508, -0.05728583782911301, 1.0]
15709,806.340676,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.033271320164203644, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02104351483285427, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009236238896846771, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05728067457675934, -0.033271320164203644, -0.02104351483285427, 0.009236238896846771, -0.05728067457675934, 1.0]
15710,806.344821,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03322738781571388, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02100028470158577, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.00915522314608097, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.0572892501950264, -0.03322738781571388, -0.02100028470158577, 0.00915522314608097, -0.0572892501950264, 1.0000001192092896]
15711,806.349128,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03302031755447388, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02109402045607567, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008928900584578514, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057284094393253326, -0.03302031755447388, -0.02109402045607567, 0.008928900584578514, -0.057284094393253326, 1.000000238418579]
15712,806.351048,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03296037018299103, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02106119506061077, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008856004104018211, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05727866664528847, -0.03296037018299103, -0.02106119506061077, 0.008856004104018211, -0.05727866664528847, 0.9999999403953552]
15713,806.353415,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03277706727385521, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021140851080417633, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008651134558022022, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05725810304284096, -0.03277706727385521, -0.021140851080417633, 0.008651134558022022, -0.05725810304284096, 1.0000001192092896]
15714,806.355953,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.0326952189207077, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02112119272351265, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008583806455135345, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05725274607539177, -0.0326952189207077, -0.02112119272351265, 0.008583806455135345, -0.05725274607539177, 1.0]
15715,806.358494,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.032616026699543, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021104754880070686, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008513879962265491, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05724335461854935, -0.032616026699543, -0.021104754880070686, 0.008513879962265491, -0.05724335461854935, 1.0]
15716,806.361282,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03341580182313919, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02113412320613861, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.00957535021007061, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05734369158744812, -0.03341580182313919, -0.02113412320613861, 0.00957535021007061, -0.05734369158744812, 1.0000003576278687]
15717,806.367756,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03323293849825859, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.0211438350379467, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009381419979035854, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05731932073831558, -0.03323293849825859, -0.0211438350379467, 0.009381419979035854, -0.05731932073831558, 1.000000238418579]
15718,806.370760,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03304959833621979, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02120572328567505, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009158002212643623, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05727866291999817, -0.03304959833621979, -0.02120572328567505, 0.009158002212643623, -0.05727866291999817, 0.9999998807907104]
15719,806.374353,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03293256089091301, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021183889359235764, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009017840027809143, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05725604668259621, -0.03293256089091301, -0.021183889359235764, 0.009017840027809143, -0.05725604668259621, 1.0000001192092896]
15720,806.378384,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03275686129927635, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02124764397740364, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008814875967800617, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05722532421350479, -0.03275686129927635, -0.02124764397740364, 0.008814875967800617, -0.05722532421350479, 1.0000001192092896]
15721,806.380490,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03269904851913452, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021209994331002235, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008748527616262436, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057227421551942825, -0.03269904851913452, -0.021209994331002235, 0.008748527616262436, -0.057227421551942825, 1.000000238418579]
15722,806.382985,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03264538198709488, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021179836243391037, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008681342005729675, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05721588805317879, -0.03264538198709488, -0.021179836243391037, 0.008681342005729675, -0.05721588805317879, 1.0]
15723,806.385431,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.032587312161922455, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021154195070266724, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008618943393230438, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05721188709139824, -0.032587312161922455, -0.021154195070266724, 0.008618943393230438, -0.05721188709139824, 1.0000001192092896]
15724,806.387856,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03251418471336365, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021132972091436386, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008547892794013023, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05720430612564087, -0.03251418471336365, -0.021132972091436386, 0.008547892794013023, -0.05720430612564087, 1.0000001192092896]
15725,806.391846,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.032420460134744644, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021122682839632034, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008464961312711239, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05719476938247681, -0.032420460134744644, -0.021122682839632034, 0.008464961312711239, -0.05719476938247681, 1.0]
15726,806.397034,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03327307477593422, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021081717684864998, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009369948878884315, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05727639049291611, -0.03327307477593422, -0.021081717684864998, 0.009369948878884315, -0.05727639049291611, 1.000000238418579]
15727,806.400496,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03309902548789978, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02114114910364151, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009153731167316437, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05723576620221138, -0.03309902548789978, -0.02114114910364151, 0.009153731167316437, -0.05723576620221138, 1.000000238418579]
15728,806.404933,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03291653096675873, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021210983395576477, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008938584476709366, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05720585212111473, -0.03291653096675873, -0.021210983395576477, 0.008938584476709366, -0.05720585212111473, 1.0]
15729,806.407920,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03283843398094177, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.0211848895996809, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008861396461725235, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05720674619078636, -0.03283843398094177, -0.0211848895996809, 0.008861396461725235, -0.05720674619078636, 0.9999998807907104]
15730,806.410141,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03363688290119171, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021132193505764008, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009693855419754982, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057261452078819275, -0.03363688290119171, -0.021132193505764008, 0.009693855419754982, -0.057261452078819275, 1.000000238418579]
15731,806.412624,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03349561244249344, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02110913023352623, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009517796337604523, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05725837126374245, -0.03349561244249344, -0.02110913023352623, 0.009517796337604523, -0.05725837126374245, 1.0]
15732,806.415207,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03337182104587555, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021087560802698135, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009365946054458618, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05724446475505829, -0.03337182104587555, -0.021087560802698135, 0.009365946054458618, -0.05724446475505829, 0.9999997615814209]
15733,806.417761,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03327476605772972, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.021064937114715576, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.009260832332074642, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05724252760410309, -0.03327476605772972, -0.021064937114715576, 0.009260832332074642, -0.05724252760410309, 1.0000001192092896]
15734,806.424265,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03316399082541466, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02105114422738552, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.00915295910090208, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05723828449845314, -0.03316399082541466, -0.02105114422738552, 0.00915295910090208, -0.05723828449845314, 1.000000238418579]
15735,806.426895,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03298164904117584, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02111857756972313, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008937772363424301, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.057200122624635696, -0.03298164904117584, -0.02111857756972313, 0.008937772363424301, -0.057200122624635696, 1.000000238418579]
15736,806.430939,['1_train', '1_test', '2_train', '2_test', '3_train'],[1.0, -0.0014163688756525517, -0.03419605270028114, 0.006496207322925329, -0.03285951539874077, -0.0014163688756525517, 0.9999998807907104, -0.032732658088207245, -0.017610957846045494, -0.02111084572970867, -0.03419605270028114, -0.032732658088207245, 1.0000001192092896, -0.004595749080181122, 0.008807542733848095, 0.006496207322925329, -0.017610957846045494, -0.004595749080181122, 1.0000001192092896, -0.05717078596353531, -0.03285951539874077, -0.02111084572970867, 0.008807542733848095, -0.05717078596353531, 1.000000238418579]
